ppd_id,PlanName,StateAbbrev,fy,size_rank,latest_MktAssets_net,status,batch
60,Missouri DOT and Highway,MO,2018.0,147.0,3.0039252e+06,pending,
60,Missouri DOT and Highway,MO,2019.0,147.0,3.0039252e+06,pending,
60,Missouri DOT and Highway,MO,2020.0,147.0,3.0039252e+06,pending,
60,Missouri DOT and Highway,MO,2021.0,147.0,3.0039252e+06,pending,
20,DC Teachers,DC,2006.0,148.0,2.944884e+06,pending,
20,DC Teachers,DC,2007.0,148.0,2.944884e+06,pending,
20,DC Teachers,DC,2008.0,148.0,2.944884e+06,pending,
20,DC Teachers,DC,2009.0,148.0,2.944884e+06,pending,
20,DC Teachers,DC,2010.0,148.0,2.944884e+06,pending,
20,DC Teachers,DC,2011.0,148.0,2.944884e+06,pending,
20,DC Teachers,DC,2012.0,148.0,2.944884e+06,pending,
20,DC Teachers,DC,2013.0,148.0,2.944884e+06,pending,
20,DC Teachers,DC,2014.0,148.0,2.944884e+06,pending,
20,DC Teachers,DC,2015.0,148.0,2.944884e+06,pending,
20,DC Teachers,DC,2016.0,148.0,2.944884e+06,pending,
20,DC Teachers,DC,2017.0,148.0,2.944884e+06,pending,
20,DC Teachers,DC,2018.0,148.0,2.944884e+06,pending,
20,DC Teachers,DC,2019.0,148.0,2.944884e+06,pending,
20,DC Teachers,DC,2020.0,148.0,2.944884e+06,pending,
20,DC Teachers,DC,2021.0,148.0,2.944884e+06,pending,
210,Oklahoma Fire,OK,2014.0,149.0,2.871142e+06,pending,
210,Oklahoma Fire,OK,2015.0,149.0,2.871142e+06,pending,
210,Oklahoma Fire,OK,2016.0,149.0,2.871142e+06,pending,
210,Oklahoma Fire,OK,2017.0,149.0,2.871142e+06,pending,
210,Oklahoma Fire,OK,2018.0,149.0,2.871142e+06,pending,
210,Oklahoma Fire,OK,2019.0,149.0,2.871142e+06,pending,
210,Oklahoma Fire,OK,2020.0,149.0,2.871142e+06,pending,
130,Louisiana Municipal Police,LA,2011.0,150.0,2.8169738e+06,pending,
130,Louisiana Municipal Police,LA,2014.0,150.0,2.8169738e+06,pending,
130,Louisiana Municipal Police,LA,2015.0,150.0,2.8169738e+06,pending,
130,Louisiana Municipal Police,LA,2016.0,150.0,2.8169738e+06,pending,
130,Louisiana Municipal Police,LA,2017.0,150.0,2.8169738e+06,pending,
130,Louisiana Municipal Police,LA,2018.0,150.0,2.8169738e+06,pending,
130,Louisiana Municipal Police,LA,2019.0,150.0,2.8169738e+06,pending,
130,Louisiana Municipal Police,LA,2020.0,150.0,2.8169738e+06,pending,
130,Louisiana Municipal Police,LA,2021.0,150.0,2.8169738e+06,pending,
22,Denver Employees,CO,2001.0,151.0,2.665046e+06,pending,
22,Denver Employees,CO,2002.0,151.0,2.665046e+06,pending,
22,Denver Employees,CO,2003.0,151.0,2.665046e+06,pending,
22,Denver Employees,CO,2004.0,151.0,2.665046e+06,pending,
22,Denver Employees,CO,2005.0,151.0,2.665046e+06,pending,
22,Denver Employees,CO,2006.0,151.0,2.665046e+06,pending,
22,Denver Employees,CO,2007.0,151.0,2.665046e+06,pending,
22,Denver Employees,CO,2008.0,151.0,2.665046e+06,pending,
22,Denver Employees,CO,2009.0,151.0,2.665046e+06,pending,
22,Denver Employees,CO,2010.0,151.0,2.665046e+06,pending,
22,Denver Employees,CO,2011.0,151.0,2.665046e+06,pending,
22,Denver Employees,CO,2012.0,151.0,2.665046e+06,pending,
22,Denver Employees,CO,2013.0,151.0,2.665046e+06,pending,
22,Denver Employees,CO,2014.0,151.0,2.665046e+06,pending,
22,Denver Employees,CO,2015.0,151.0,2.665046e+06,pending,
22,Denver Employees,CO,2016.0,151.0,2.665046e+06,pending,
22,Denver Employees,CO,2017.0,151.0,2.665046e+06,pending,
22,Denver Employees,CO,2018.0,151.0,2.665046e+06,pending,
22,Denver Employees,CO,2019.0,151.0,2.665046e+06,pending,
22,Denver Employees,CO,2020.0,151.0,2.665046e+06,pending,
22,Denver Employees,CO,2021.0,151.0,2.665046e+06,pending,
127,Arizona State Corrections Officers,AZ,2001.0,152.0,2.599233e+06,pending,
127,Arizona State Corrections Officers,AZ,2002.0,152.0,2.599233e+06,pending,
127,Arizona State Corrections Officers,AZ,2003.0,152.0,2.599233e+06,pending,
127,Arizona State Corrections Officers,AZ,2004.0,152.0,2.599233e+06,pending,
127,Arizona State Corrections Officers,AZ,2005.0,152.0,2.599233e+06,pending,
127,Arizona State Corrections Officers,AZ,2006.0,152.0,2.599233e+06,pending,
127,Arizona State Corrections Officers,AZ,2007.0,152.0,2.599233e+06,pending,
127,Arizona State Corrections Officers,AZ,2008.0,152.0,2.599233e+06,pending,
127,Arizona State Corrections Officers,AZ,2009.0,152.0,2.599233e+06,pending,
127,Arizona State Corrections Officers,AZ,2010.0,152.0,2.599233e+06,pending,
127,Arizona State Corrections Officers,AZ,2011.0,152.0,2.599233e+06,pending,
127,Arizona State Corrections Officers,AZ,2012.0,152.0,2.599233e+06,pending,
127,Arizona State Corrections Officers,AZ,2013.0,152.0,2.599233e+06,pending,
127,Arizona State Corrections Officers,AZ,2014.0,152.0,2.599233e+06,pending,
127,Arizona State Corrections Officers,AZ,2015.0,152.0,2.599233e+06,pending,
127,Arizona State Corrections Officers,AZ,2016.0,152.0,2.599233e+06,pending,
127,Arizona State Corrections Officers,AZ,2017.0,152.0,2.599233e+06,pending,
127,Arizona State Corrections Officers,AZ,2018.0,152.0,2.599233e+06,pending,
127,Arizona State Corrections Officers,AZ,2019.0,152.0,2.599233e+06,pending,
127,Arizona State Corrections Officers,AZ,2020.0,152.0,2.599233e+06,pending,
127,Arizona State Corrections Officers,AZ,2021.0,152.0,2.599233e+06,pending,
212,Jacksonville Police and Fire,FL,2004.0,153.0,2.4869e+06,pending,
212,Jacksonville Police and Fire,FL,2005.0,153.0,2.4869e+06,pending,
212,Jacksonville Police and Fire,FL,2006.0,153.0,2.4869e+06,pending,
212,Jacksonville Police and Fire,FL,2007.0,153.0,2.4869e+06,pending,
212,Jacksonville Police and Fire,FL,2008.0,153.0,2.4869e+06,pending,
212,Jacksonville Police and Fire,FL,2009.0,153.0,2.4869e+06,pending,
212,Jacksonville Police and Fire,FL,2010.0,153.0,2.4869e+06,pending,
212,Jacksonville Police and Fire,FL,2011.0,153.0,2.4869e+06,pending,
212,Jacksonville Police and Fire,FL,2012.0,153.0,2.4869e+06,pending,
212,Jacksonville Police and Fire,FL,2013.0,153.0,2.4869e+06,pending,
212,Jacksonville Police and Fire,FL,2014.0,153.0,2.4869e+06,pending,
212,Jacksonville Police and Fire,FL,2015.0,153.0,2.4869e+06,pending,
212,Jacksonville Police and Fire,FL,2016.0,153.0,2.4869e+06,pending,
212,Jacksonville Police and Fire,FL,2017.0,153.0,2.4869e+06,pending,
212,Jacksonville Police and Fire,FL,2018.0,153.0,2.4869e+06,pending,
212,Jacksonville Police and Fire,FL,2019.0,153.0,2.4869e+06,pending,
212,Jacksonville Police and Fire,FL,2020.0,153.0,2.4869e+06,pending,
212,Jacksonville Police and Fire,FL,2021.0,153.0,2.4869e+06,pending,
113,Vermont State Employees,VT,2003.0,154.0,2.4252225e+06,pending,
113,Vermont State Employees,VT,2004.0,154.0,2.4252225e+06,pending,
113,Vermont State Employees,VT,2005.0,154.0,2.4252225e+06,pending,
113,Vermont State Employees,VT,2006.0,154.0,2.4252225e+06,pending,
113,Vermont State Employees,VT,2007.0,154.0,2.4252225e+06,pending,
113,Vermont State Employees,VT,2008.0,154.0,2.4252225e+06,pending,
113,Vermont State Employees,VT,2009.0,154.0,2.4252225e+06,pending,
113,Vermont State Employees,VT,2010.0,154.0,2.4252225e+06,pending,
113,Vermont State Employees,VT,2011.0,154.0,2.4252225e+06,pending,
113,Vermont State Employees,VT,2012.0,154.0,2.4252225e+06,pending,
113,Vermont State Employees,VT,2013.0,154.0,2.4252225e+06,pending,
113,Vermont State Employees,VT,2014.0,154.0,2.4252225e+06,pending,
113,Vermont State Employees,VT,2015.0,154.0,2.4252225e+06,pending,
113,Vermont State Employees,VT,2016.0,154.0,2.4252225e+06,pending,
113,Vermont State Employees,VT,2017.0,154.0,2.4252225e+06,pending,
113,Vermont State Employees,VT,2018.0,154.0,2.4252225e+06,pending,
113,Vermont State Employees,VT,2019.0,154.0,2.4252225e+06,pending,
113,Vermont State Employees,VT,2020.0,154.0,2.4252225e+06,pending,
113,Vermont State Employees,VT,2021.0,154.0,2.4252225e+06,pending,
114,Vermont Teachers,VT,2003.0,155.0,2.4227935e+06,pending,
114,Vermont Teachers,VT,2004.0,155.0,2.4227935e+06,pending,
114,Vermont Teachers,VT,2005.0,155.0,2.4227935e+06,pending,
114,Vermont Teachers,VT,2006.0,155.0,2.4227935e+06,pending,
114,Vermont Teachers,VT,2007.0,155.0,2.4227935e+06,pending,
114,Vermont Teachers,VT,2008.0,155.0,2.4227935e+06,pending,
114,Vermont Teachers,VT,2009.0,155.0,2.4227935e+06,pending,
114,Vermont Teachers,VT,2010.0,155.0,2.4227935e+06,pending,
114,Vermont Teachers,VT,2011.0,155.0,2.4227935e+06,pending,
114,Vermont Teachers,VT,2012.0,155.0,2.4227935e+06,pending,
114,Vermont Teachers,VT,2013.0,155.0,2.4227935e+06,pending,
114,Vermont Teachers,VT,2014.0,155.0,2.4227935e+06,pending,
114,Vermont Teachers,VT,2015.0,155.0,2.4227935e+06,pending,
114,Vermont Teachers,VT,2016.0,155.0,2.4227935e+06,pending,
114,Vermont Teachers,VT,2017.0,155.0,2.4227935e+06,pending,
114,Vermont Teachers,VT,2018.0,155.0,2.4227935e+06,pending,
114,Vermont Teachers,VT,2019.0,155.0,2.4227935e+06,pending,
114,Vermont Teachers,VT,2020.0,155.0,2.4227935e+06,pending,
114,Vermont Teachers,VT,2021.0,155.0,2.4227935e+06,pending,
159,Jacksonville ERS,FL,2010.0,156.0,2.29967e+06,pending,
159,Jacksonville ERS,FL,2011.0,156.0,2.29967e+06,pending,
159,Jacksonville ERS,FL,2012.0,156.0,2.29967e+06,pending,
159,Jacksonville ERS,FL,2013.0,156.0,2.29967e+06,pending,
159,Jacksonville ERS,FL,2014.0,156.0,2.29967e+06,pending,
159,Jacksonville ERS,FL,2015.0,156.0,2.29967e+06,pending,
159,Jacksonville ERS,FL,2016.0,156.0,2.29967e+06,pending,
159,Jacksonville ERS,FL,2017.0,156.0,2.29967e+06,pending,
159,Jacksonville ERS,FL,2018.0,156.0,2.29967e+06,pending,
159,Jacksonville ERS,FL,2019.0,156.0,2.29967e+06,pending,
159,Jacksonville ERS,FL,2020.0,156.0,2.29967e+06,pending,
159,Jacksonville ERS,FL,2021.0,156.0,2.29967e+06,pending,
131,Louisiana Schools,LA,2004.0,157.0,2.2430572e+06,pending,
131,Louisiana Schools,LA,2006.0,157.0,2.2430572e+06,pending,
131,Louisiana Schools,LA,2007.0,157.0,2.2430572e+06,pending,
131,Louisiana Schools,LA,2008.0,157.0,2.2430572e+06,pending,
131,Louisiana Schools,LA,2009.0,157.0,2.2430572e+06,pending,
131,Louisiana Schools,LA,2010.0,157.0,2.2430572e+06,pending,
131,Louisiana Schools,LA,2011.0,157.0,2.2430572e+06,pending,
131,Louisiana Schools,LA,2012.0,157.0,2.2430572e+06,pending,
131,Louisiana Schools,LA,2013.0,157.0,2.2430572e+06,pending,
131,Louisiana Schools,LA,2014.0,157.0,2.2430572e+06,pending,
131,Louisiana Schools,LA,2015.0,157.0,2.2430572e+06,pending,
131,Louisiana Schools,LA,2016.0,157.0,2.2430572e+06,pending,
131,Louisiana Schools,LA,2017.0,157.0,2.2430572e+06,pending,
131,Louisiana Schools,LA,2018.0,157.0,2.2430572e+06,pending,
131,Louisiana Schools,LA,2019.0,157.0,2.2430572e+06,pending,
131,Louisiana Schools,LA,2020.0,157.0,2.2430572e+06,pending,
131,Louisiana Schools,LA,2021.0,157.0,2.2430572e+06,pending,
153,Dallas Police and Fire,TX,2001.0,158.0,2.1765012e+06,pending,
153,Dallas Police and Fire,TX,2002.0,158.0,2.1765012e+06,pending,
153,Dallas Police and Fire,TX,2003.0,158.0,2.1765012e+06,pending,
153,Dallas Police and Fire,TX,2004.0,158.0,2.1765012e+06,pending,
153,Dallas Police and Fire,TX,2005.0,158.0,2.1765012e+06,pending,
153,Dallas Police and Fire,TX,2006.0,158.0,2.1765012e+06,pending,
153,Dallas Police and Fire,TX,2007.0,158.0,2.1765012e+06,pending,
153,Dallas Police and Fire,TX,2008.0,158.0,2.1765012e+06,pending,
153,Dallas Police and Fire,TX,2009.0,158.0,2.1765012e+06,pending,
153,Dallas Police and Fire,TX,2010.0,158.0,2.1765012e+06,pending,
153,Dallas Police and Fire,TX,2011.0,158.0,2.1765012e+06,pending,
153,Dallas Police and Fire,TX,2012.0,158.0,2.1765012e+06,pending,
153,Dallas Police and Fire,TX,2013.0,158.0,2.1765012e+06,pending,
153,Dallas Police and Fire,TX,2014.0,158.0,2.1765012e+06,pending,
153,Dallas Police and Fire,TX,2015.0,158.0,2.1765012e+06,pending,
153,Dallas Police and Fire,TX,2016.0,158.0,2.1765012e+06,pending,
153,Dallas Police and Fire,TX,2017.0,158.0,2.1765012e+06,pending,
153,Dallas Police and Fire,TX,2018.0,158.0,2.1765012e+06,pending,
153,Dallas Police and Fire,TX,2019.0,158.0,2.1765012e+06,pending,
153,Dallas Police and Fire,TX,2020.0,158.0,2.1765012e+06,pending,
153,Dallas Police and Fire,TX,2021.0,158.0,2.1765012e+06,pending,
218,Fairfax County Uniformed,VA,2002.0,159.0,2.1650255e+06,pending,
218,Fairfax County Uniformed,VA,2003.0,159.0,2.1650255e+06,pending,
218,Fairfax County Uniformed,VA,2004.0,159.0,2.1650255e+06,pending,
218,Fairfax County Uniformed,VA,2005.0,159.0,2.1650255e+06,pending,
218,Fairfax County Uniformed,VA,2006.0,159.0,2.1650255e+06,pending,
218,Fairfax County Uniformed,VA,2007.0,159.0,2.1650255e+06,pending,
218,Fairfax County Uniformed,VA,2008.0,159.0,2.1650255e+06,pending,
218,Fairfax County Uniformed,VA,2009.0,159.0,2.1650255e+06,pending,
218,Fairfax County Uniformed,VA,2010.0,159.0,2.1650255e+06,pending,
218,Fairfax County Uniformed,VA,2011.0,159.0,2.1650255e+06,pending,
218,Fairfax County Uniformed,VA,2012.0,159.0,2.1650255e+06,pending,
218,Fairfax County Uniformed,VA,2013.0,159.0,2.1650255e+06,pending,
218,Fairfax County Uniformed,VA,2014.0,159.0,2.1650255e+06,pending,
218,Fairfax County Uniformed,VA,2015.0,159.0,2.1650255e+06,pending,
218,Fairfax County Uniformed,VA,2016.0,159.0,2.1650255e+06,pending,
218,Fairfax County Uniformed,VA,2017.0,159.0,2.1650255e+06,pending,
218,Fairfax County Uniformed,VA,2018.0,159.0,2.1650255e+06,pending,
218,Fairfax County Uniformed,VA,2019.0,159.0,2.1650255e+06,pending,
218,Fairfax County Uniformed,VA,2020.0,159.0,2.1650255e+06,pending,
218,Fairfax County Uniformed,VA,2021.0,159.0,2.1650255e+06,pending,
213,Baltimore City Employees,MD,2007.0,160.0,2.105525e+06,pending,
213,Baltimore City Employees,MD,2008.0,160.0,2.105525e+06,pending,
213,Baltimore City Employees,MD,2009.0,160.0,2.105525e+06,pending,
213,Baltimore City Employees,MD,2010.0,160.0,2.105525e+06,pending,
213,Baltimore City Employees,MD,2011.0,160.0,2.105525e+06,pending,
213,Baltimore City Employees,MD,2012.0,160.0,2.105525e+06,pending,
213,Baltimore City Employees,MD,2013.0,160.0,2.105525e+06,pending,
213,Baltimore City Employees,MD,2014.0,160.0,2.105525e+06,pending,
213,Baltimore City Employees,MD,2015.0,160.0,2.105525e+06,pending,
213,Baltimore City Employees,MD,2016.0,160.0,2.105525e+06,pending,
213,Baltimore City Employees,MD,2017.0,160.0,2.105525e+06,pending,
213,Baltimore City Employees,MD,2018.0,160.0,2.105525e+06,pending,
213,Baltimore City Employees,MD,2019.0,160.0,2.105525e+06,pending,
213,Baltimore City Employees,MD,2020.0,160.0,2.105525e+06,pending,
213,Baltimore City Employees,MD,2021.0,160.0,2.105525e+06,pending,
96,Rhode Island Municipal,RI,2005.0,161.0,2.0795506e+06,pending,
96,Rhode Island Municipal,RI,2006.0,161.0,2.0795506e+06,pending,
96,Rhode Island Municipal,RI,2007.0,161.0,2.0795506e+06,pending,
96,Rhode Island Municipal,RI,2008.0,161.0,2.0795506e+06,pending,
96,Rhode Island Municipal,RI,2009.0,161.0,2.0795506e+06,pending,
96,Rhode Island Municipal,RI,2010.0,161.0,2.0795506e+06,pending,
96,Rhode Island Municipal,RI,2011.0,161.0,2.0795506e+06,pending,
96,Rhode Island Municipal,RI,2012.0,161.0,2.0795506e+06,pending,
96,Rhode Island Municipal,RI,2013.0,161.0,2.0795506e+06,pending,
96,Rhode Island Municipal,RI,2014.0,161.0,2.0795506e+06,pending,
96,Rhode Island Municipal,RI,2015.0,161.0,2.0795506e+06,pending,
96,Rhode Island Municipal,RI,2016.0,161.0,2.0795506e+06,pending,
96,Rhode Island Municipal,RI,2017.0,161.0,2.0795506e+06,pending,
96,Rhode Island Municipal,RI,2018.0,161.0,2.0795506e+06,pending,
96,Rhode Island Municipal,RI,2019.0,161.0,2.0795506e+06,pending,
96,Rhode Island Municipal,RI,2020.0,161.0,2.0795506e+06,pending,
96,Rhode Island Municipal,RI,2021.0,161.0,2.0795506e+06,pending,
165,Detroit General RS,MI,2001.0,162.0,2.0768531e+06,pending,
165,Detroit General RS,MI,2002.0,162.0,2.0768531e+06,pending,
165,Detroit General RS,MI,2003.0,162.0,2.0768531e+06,pending,
165,Detroit General RS,MI,2004.0,162.0,2.0768531e+06,pending,
165,Detroit General RS,MI,2005.0,162.0,2.0768531e+06,pending,
165,Detroit General RS,MI,2006.0,162.0,2.0768531e+06,pending,
165,Detroit General RS,MI,2007.0,162.0,2.0768531e+06,pending,
165,Detroit General RS,MI,2008.0,162.0,2.0768531e+06,pending,
165,Detroit General RS,MI,2009.0,162.0,2.0768531e+06,pending,
165,Detroit General RS,MI,2010.0,162.0,2.0768531e+06,pending,
165,Detroit General RS,MI,2011.0,162.0,2.0768531e+06,pending,
165,Detroit General RS,MI,2012.0,162.0,2.0768531e+06,pending,
165,Detroit General RS,MI,2013.0,162.0,2.0768531e+06,pending,
165,Detroit General RS,MI,2014.0,162.0,2.0768531e+06,pending,
165,Detroit General RS,MI,2015.0,162.0,2.0768531e+06,pending,
165,Detroit General RS,MI,2016.0,162.0,2.0768531e+06,pending,
165,Detroit General RS,MI,2017.0,162.0,2.0768531e+06,pending,
165,Detroit General RS,MI,2018.0,162.0,2.0768531e+06,pending,
165,Detroit General RS,MI,2019.0,162.0,2.0768531e+06,pending,
165,Detroit General RS,MI,2020.0,162.0,2.0768531e+06,pending,
165,Detroit General RS,MI,2021.0,162.0,2.0768531e+06,pending,
167,Milwaukee County ERS,WI,2001.0,163.0,1.9703675e+06,pending,
167,Milwaukee County ERS,WI,2002.0,163.0,1.9703675e+06,pending,
167,Milwaukee County ERS,WI,2003.0,163.0,1.9703675e+06,pending,
167,Milwaukee County ERS,WI,2004.0,163.0,1.9703675e+06,pending,
167,Milwaukee County ERS,WI,2005.0,163.0,1.9703675e+06,pending,
167,Milwaukee County ERS,WI,2006.0,163.0,1.9703675e+06,pending,
167,Milwaukee County ERS,WI,2007.0,163.0,1.9703675e+06,pending,
167,Milwaukee County ERS,WI,2008.0,163.0,1.9703675e+06,pending,
167,Milwaukee County ERS,WI,2009.0,163.0,1.9703675e+06,pending,
167,Milwaukee County ERS,WI,2010.0,163.0,1.9703675e+06,pending,
167,Milwaukee County ERS,WI,2011.0,163.0,1.9703675e+06,pending,
167,Milwaukee County ERS,WI,2012.0,163.0,1.9703675e+06,pending,
167,Milwaukee County ERS,WI,2013.0,163.0,1.9703675e+06,pending,
167,Milwaukee County ERS,WI,2014.0,163.0,1.9703675e+06,pending,
167,Milwaukee County ERS,WI,2015.0,163.0,1.9703675e+06,pending,
167,Milwaukee County ERS,WI,2016.0,163.0,1.9703675e+06,pending,
167,Milwaukee County ERS,WI,2017.0,163.0,1.9703675e+06,pending,
167,Milwaukee County ERS,WI,2018.0,163.0,1.9703675e+06,pending,
167,Milwaukee County ERS,WI,2019.0,163.0,1.9703675e+06,pending,
167,Milwaukee County ERS,WI,2020.0,163.0,1.9703675e+06,pending,
167,Milwaukee County ERS,WI,2021.0,163.0,1.9703675e+06,pending,
160,Cincinnati ERS,OH,2009.0,164.0,1.922316e+06,pending,
160,Cincinnati ERS,OH,2010.0,164.0,1.922316e+06,pending,
160,Cincinnati ERS,OH,2011.0,164.0,1.922316e+06,pending,
160,Cincinnati ERS,OH,2012.0,164.0,1.922316e+06,pending,
160,Cincinnati ERS,OH,2013.0,164.0,1.922316e+06,pending,
160,Cincinnati ERS,OH,2014.0,164.0,1.922316e+06,pending,
160,Cincinnati ERS,OH,2015.0,164.0,1.922316e+06,pending,
160,Cincinnati ERS,OH,2016.0,164.0,1.922316e+06,pending,
160,Cincinnati ERS,OH,2017.0,164.0,1.922316e+06,pending,
160,Cincinnati ERS,OH,2018.0,164.0,1.922316e+06,pending,
160,Cincinnati ERS,OH,2019.0,164.0,1.922316e+06,pending,
160,Cincinnati ERS,OH,2020.0,164.0,1.922316e+06,pending,
160,Cincinnati ERS,OH,2021.0,164.0,1.922316e+06,pending,
161,Atlanta ERS,GA,2011.0,165.0,1.909699e+06,pending,
161,Atlanta ERS,GA,2012.0,165.0,1.909699e+06,pending,
161,Atlanta ERS,GA,2013.0,165.0,1.909699e+06,pending,
161,Atlanta ERS,GA,2014.0,165.0,1.909699e+06,pending,
161,Atlanta ERS,GA,2015.0,165.0,1.909699e+06,pending,
161,Atlanta ERS,GA,2016.0,165.0,1.909699e+06,pending,
161,Atlanta ERS,GA,2017.0,165.0,1.909699e+06,pending,
161,Atlanta ERS,GA,2018.0,165.0,1.909699e+06,pending,
161,Atlanta ERS,GA,2019.0,165.0,1.909699e+06,pending,
161,Atlanta ERS,GA,2020.0,165.0,1.909699e+06,pending,
161,Atlanta ERS,GA,2021.0,165.0,1.909699e+06,pending,
214,Fairfax County Police,VA,2001.0,166.0,1.8081895e+06,pending,
214,Fairfax County Police,VA,2002.0,166.0,1.8081895e+06,pending,
214,Fairfax County Police,VA,2003.0,166.0,1.8081895e+06,pending,
214,Fairfax County Police,VA,2004.0,166.0,1.8081895e+06,pending,
214,Fairfax County Police,VA,2005.0,166.0,1.8081895e+06,pending,
214,Fairfax County Police,VA,2006.0,166.0,1.8081895e+06,pending,
214,Fairfax County Police,VA,2007.0,166.0,1.8081895e+06,pending,
214,Fairfax County Police,VA,2008.0,166.0,1.8081895e+06,pending,
214,Fairfax County Police,VA,2009.0,166.0,1.8081895e+06,pending,
214,Fairfax County Police,VA,2010.0,166.0,1.8081895e+06,pending,
214,Fairfax County Police,VA,2011.0,166.0,1.8081895e+06,pending,
214,Fairfax County Police,VA,2012.0,166.0,1.8081895e+06,pending,
214,Fairfax County Police,VA,2013.0,166.0,1.8081895e+06,pending,
214,Fairfax County Police,VA,2014.0,166.0,1.8081895e+06,pending,
214,Fairfax County Police,VA,2015.0,166.0,1.8081895e+06,pending,
214,Fairfax County Police,VA,2016.0,166.0,1.8081895e+06,pending,
214,Fairfax County Police,VA,2017.0,166.0,1.8081895e+06,pending,
214,Fairfax County Police,VA,2018.0,166.0,1.8081895e+06,pending,
214,Fairfax County Police,VA,2019.0,166.0,1.8081895e+06,pending,
214,Fairfax County Police,VA,2020.0,166.0,1.8081895e+06,pending,
214,Fairfax County Police,VA,2021.0,166.0,1.8081895e+06,pending,
168,Miami Fire and Police,FL,2001.0,167.0,1.7837686e+06,pending,
168,Miami Fire and Police,FL,2002.0,167.0,1.7837686e+06,pending,
168,Miami Fire and Police,FL,2003.0,167.0,1.7837686e+06,pending,
168,Miami Fire and Police,FL,2004.0,167.0,1.7837686e+06,pending,
168,Miami Fire and Police,FL,2005.0,167.0,1.7837686e+06,pending,
168,Miami Fire and Police,FL,2006.0,167.0,1.7837686e+06,pending,
168,Miami Fire and Police,FL,2007.0,167.0,1.7837686e+06,pending,
168,Miami Fire and Police,FL,2008.0,167.0,1.7837686e+06,pending,
168,Miami Fire and Police,FL,2009.0,167.0,1.7837686e+06,pending,
168,Miami Fire and Police,FL,2010.0,167.0,1.7837686e+06,pending,
168,Miami Fire and Police,FL,2011.0,167.0,1.7837686e+06,pending,
168,Miami Fire and Police,FL,2012.0,167.0,1.7837686e+06,pending,
168,Miami Fire and Police,FL,2013.0,167.0,1.7837686e+06,pending,
168,Miami Fire and Police,FL,2014.0,167.0,1.7837686e+06,pending,
168,Miami Fire and Police,FL,2015.0,167.0,1.7837686e+06,pending,
168,Miami Fire and Police,FL,2016.0,167.0,1.7837686e+06,pending,
168,Miami Fire and Police,FL,2017.0,167.0,1.7837686e+06,pending,
168,Miami Fire and Police,FL,2018.0,167.0,1.7837686e+06,pending,
168,Miami Fire and Police,FL,2019.0,167.0,1.7837686e+06,pending,
168,Miami Fire and Police,FL,2020.0,167.0,1.7837686e+06,pending,
168,Miami Fire and Police,FL,2021.0,167.0,1.7837686e+06,pending,
162,Omaha School,NE,2001.0,168.0,1.633741e+06,pending,
162,Omaha School,NE,2002.0,168.0,1.633741e+06,pending,
162,Omaha School,NE,2003.0,168.0,1.633741e+06,pending,
162,Omaha School,NE,2004.0,168.0,1.633741e+06,pending,
162,Omaha School,NE,2007.0,168.0,1.633741e+06,pending,
162,Omaha School,NE,2008.0,168.0,1.633741e+06,pending,
162,Omaha School,NE,2009.0,168.0,1.633741e+06,pending,
162,Omaha School,NE,2010.0,168.0,1.633741e+06,pending,
162,Omaha School,NE,2011.0,168.0,1.633741e+06,pending,
162,Omaha School,NE,2012.0,168.0,1.633741e+06,pending,
162,Omaha School,NE,2013.0,168.0,1.633741e+06,pending,
162,Omaha School,NE,2014.0,168.0,1.633741e+06,pending,
162,Omaha School,NE,2015.0,168.0,1.633741e+06,pending,
162,Omaha School,NE,2016.0,168.0,1.633741e+06,pending,
162,Omaha School,NE,2017.0,168.0,1.633741e+06,pending,
162,Omaha School,NE,2018.0,168.0,1.633741e+06,pending,
162,Omaha School,NE,2019.0,168.0,1.633741e+06,pending,
162,Omaha School,NE,2020.0,168.0,1.633741e+06,pending,
162,Omaha School,NE,2021.0,168.0,1.633741e+06,pending,
173,Atlanta Police,GA,2006.0,169.0,1.501624e+06,pending,
173,Atlanta Police,GA,2007.0,169.0,1.501624e+06,pending,
173,Atlanta Police,GA,2008.0,169.0,1.501624e+06,pending,
173,Atlanta Police,GA,2009.0,169.0,1.501624e+06,pending,
173,Atlanta Police,GA,2010.0,169.0,1.501624e+06,pending,
173,Atlanta Police,GA,2011.0,169.0,1.501624e+06,pending,
173,Atlanta Police,GA,2012.0,169.0,1.501624e+06,pending,
173,Atlanta Police,GA,2013.0,169.0,1.501624e+06,pending,
173,Atlanta Police,GA,2014.0,169.0,1.501624e+06,pending,
173,Atlanta Police,GA,2015.0,169.0,1.501624e+06,pending,
173,Atlanta Police,GA,2016.0,169.0,1.501624e+06,pending,
173,Atlanta Police,GA,2017.0,169.0,1.501624e+06,pending,
173,Atlanta Police,GA,2018.0,169.0,1.501624e+06,pending,
173,Atlanta Police,GA,2019.0,169.0,1.501624e+06,pending,
173,Atlanta Police,GA,2020.0,169.0,1.501624e+06,pending,
173,Atlanta Police,GA,2021.0,169.0,1.501624e+06,pending,
206,Chicago Fire,IL,2002.0,170.0,1.4663979e+06,pending,
206,Chicago Fire,IL,2005.0,170.0,1.4663979e+06,pending,
206,Chicago Fire,IL,2010.0,170.0,1.4663979e+06,pending,
206,Chicago Fire,IL,2011.0,170.0,1.4663979e+06,pending,
206,Chicago Fire,IL,2012.0,170.0,1.4663979e+06,pending,
